-1,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-1,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-1,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-1,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-2,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-2,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-2,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-2,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-3,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-3,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-3,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-3,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-4,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-4,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-4,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-4,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-5,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-5,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-5,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-5,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-6,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-6,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-6,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-6,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,yJalr+aF84mnhBZsB0AVCMVBHLA=
-7,-3,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-7,-4,gHhkYnmEgIbBOV89w6FfA7SJWDg=,HqPW95FYo4te0A+IoWWpatQ+FiA=
-7,-1,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
-7,-2,gHhkYnmEgIbBOV89w6FfA7SJWDg=,w7VOyb05YB0EamG9KK35zpzEkEE=
